"O98.0"|"Definition"|"Complications during pregnancy, delivery, or the period of 6-8 weeks after delivery due to any of the infectious diseases of man and other animals caused by species of mycobacterium."
"O99"|"Definition"|"Complications during pregnancy, delivery, or the period of 6-8 weeks after delivery due to any condition coded elsewhere"
"P59"|"Definition"|"Yellow discoloration of the skin, mucus membranes and sclera in a newborn due to unspecified causes. It is a sign of neonatal hyperbilirubinemia. Most cases are transient self-limiting, occurring in the first week of life, but some can be a sign of pathological disorders, particularly liver diseases."
"P76"|"Definition"|"Any other impairment, arrest, or reversal of the normal flow of intestinal toward the anal canal in a newborn"
"P92"|"Definition"|"A lack of interest in feeding or a problem receiving the proper amount of nutrition in a newborn."
"P96.0"|"Definition"|"A severe irreversible decline in the ability of kidneys to remove wastes, concentrate urine, and maintain electrolyte balance; blood pressure; and calcium metabolism which existed at, or often before, birth."
"Q00"|"Definition"|"A malformation of the nervous system caused by the failure of neuropores to close. Infants are born with intact spinal cords, cerebellums, and brainstems, but lack formation of neural structures above this level. The skull is only partially formed but the eyes are usually normal."
"Q12.0"|"Definition"|"Partial or complete opacity on or in the lens or capsule of one or both eyes, impairing vision or causing blindness; typically diagnosed at birth"
"Q30.1"|"Definition"|"Also called nasal agenesis, it is a very rare anomaly in which external nose does not develop and the nasal capity is totally or partially obliterated."
"Q30.9"|"Definition"|"Congenital anomalies of nose are the product of errors in embryogenesis (malformations) on nose or the result of intrauterine events that affect embryonic and fetal growth"
"Q37"|"Definition"|"Congenital fissure of the soft and/or hard palate, due to faulty fusion WITH congenital defect in the upper lip where the maxillary prominence fails to merge with the merged medial nasal prominences. It is thought to be caused by faulty migration of the mesoderm in the head region."
"Q60"|"Definition"|"A series of conditions resulting in reduced kidney function including a congenital absence of both kidneys"
"Q60.3"|"Definition"|"A condition characterized by the congenital underdevelopment of a kidney"
"Q63.1"|"Definition"|"The embryological, incomplete fusion of renal lobules and/or kidneys"
"Q63.2"|"Definition"|"A birth defect characterized by an abnormally positioned kidney; may be asymptomatic or result in urine blockage, infection or kidney stones"
"Q63.8"|"Definition"|"A series of congenital developmental aberrations including renal agenesis, renal dysplasia, renal aplasia and/or multicystic dysplastic kidney."
"R04.0"|"Definition"|"Bleeding from the nose"
"R04.2"|"Definition"|"Expectoration or spitting of blood originating from any part of the respiratory tract, usually from hemorrhage in the lung parenchyma and the bronchial arteries."
"R10.0"|"Definition"|"A clinical syndrome with acute abdominal pain that is severe, localized, and rapid onset. Acute abdomen may be caused by a variety of disorders, injuries, or diseases"
"R14"|"Definition"|"Production or presence of gas in the gastrointestinal tract which may be expelled through the anus and other conditions associated with the production or presence of gas in the GI tract."
"R15"|"Definition"|"Failure of voluntary control of the anal sphincters, with involuntary passage of feces and flatus."
"R17"|"Definition"|"A clinical manifestation of hyperbilirubinemia of unspecified origin, characterized by the yellowish staining of the skin; mucus membranes and sclera. "
"R18"|"Definition"|"Accumulation or retention of free fluid between the tissues lining the abdomen and abdominal organs (the peritoneal cavity)."
"R26.1"|"Definition"|"A collection of gait abnormalities due to affected motor control, sensory feedback, and muscle strength."
"R31"|"Definition"|"The presence of red blood cells (RBCs) in the urine due to unspecified etiology"
"R32"|"Definition"|"Decrease or loss of bladder control."
"R42"|"Definition"|"An imprecise term which may refer to a sense of spatial disorientation, motion of the environment, or lightheadedness."
"R47.0"|"Definition"|"A cognitive disorder marked by an impaired ability to comprehend or express language in its written or spoken form. This condition is caused by diseases which affect the language areas of the dominant hemisphere. Clinical features are used to classify the various subtypes of this condition. General categories include receptive, expressive, and mixed forms of aphasia."
"R49.0"|"Definition"|"Difficulty and/or pain in phonation or speaking."
"R50"|"Definition"|"An abnormal elevation of body temperature of unknown origin, often as a result of a pathologic process."
"R53"|"Definition"|"Malais is a loss of physical and mental stamina, rapid muscular and cognitive fatigability, post-exertional fatigue, malaise and/or pain, and a tendency for other symptoms to worsen. Fatigue is the state of weariness following a period of exertion, mental or physical, characterized by a decreased capacity for work and reduced efficiency to respond to stimuli."
"R56"|"Definition"|"Clinical or subclinical disturbances of cortical function due to a sudden, abnormal, excessive, and disorganized discharge of brain cells. Clinical manifestations include abnormal motor, sensory and psychic phenomena."
"R58"|"Definition"|"Bleeding or escape of blood from a vessel."
"R60"|"Definition"|"Abnormal fluid accumulation in tissues or body cavities not coded elsewhere."
"R61"|"Definition"|"Excessive sweating which may be induced by a hot, humid environment, by fever, or by vigorous exercise."
"R61.0"|"Definition"|"Excessive sweating in sites such as the palms, soles, axillae, inguinal folds, and the perineal area."
"R61.9"|"Definition"|"Excessive sweating of unspecified origin."
"R73.0"|"Definition"|"Greater than normal levels of glucose found in laboratory examination of the blood to check how the body breaks down (metabolizes) blood sugar. Positive findings may indicate diabetes or Cushing diseases, among other things."
"R82"|"Definition"|"Any other result in laboratory examination of the urine which is beyond normal limits for that finding."
"R82.3"|"Definition"|"The presence of free hemoglobin in the urine, indicating hemolysis of erythrocytes within the vascular system. After saturating the hemoglobin-binding proteins (haptoglobins), free hemoglobin begins to appear in the urine."
"S00"|"Definition"|"Damage inflicted on the surface or shallow tissues of the head as the direct or indirect result of an external force, with or without disruption of structural continuity."
"S00.4"|"Definition"|"Damage inflicted on the surface or shallow tissues of the ear as the direct or indirect result of an external force, with or without disruption of structural continuity."
"S02.0"|"Definition"|"Broken bones of the cranial vault"
"S02.1"|"Definition"|"Fractures which extend through the base of the skull, usually involving the petrous bone. "
"S02.6"|"Definition"|"Fracture of the largest and strongest bone of the face constituting the lower jaw."
"S03.0"|"Definition"|"Displacement of the mandible, the largest and strongest bone of the face constituting the lower jaw."
"S03.4"|"Definition"|"A collective term for muscle and ligament injuries of the tissues associated with the mandible without dislocation or fracture; a joint injury in which some of the fibers of a supporting ligament are ruptured but the continuity of the ligament remains intact. A strain is an overstretching or overexertion of some part of the musculature."
"S05.1"|"Definition"|"Injuries to the eyeball and surrounding tissue resulting in hemorrhage, usually manifested in the skin."
"S05.2"|"Definition"|"Forcible or traumatic tearing or breaking of the eyeball with protrusion or loss of the tissues and fluids located within the eyeball."
"S05.8"|"Definition"|"Damage inflicted on the eyeball and surrounding tissues as the direct or indirect result of an external force, with or without disruption of structural continuity."
"S05.9"|"Definition"|"Damage inflicted on the eyeball and surrounding tissues as the direct or indirect result of an external force, with or without disruption of structural continuity with the specific location unspecified"
"S06"|"Definition"|"Damage inflicted on the tissues of the brain as the direct or indirect result of an external force, with or without disruption of structural continuity."
"S07"|"Definition"|"Damage inflicted on the tissues of the head as the direct or indirect result of an crushing external force."
"S12"|"Definition"|"Break of bones in the cervical spine"
"S13.1"|"Definition"|"Displacement of one or more bones of the cervical spine"
"S13.4"|"Definition"|"A collective term for muscle and ligament injuries of the tissues associated with the cervical spine without dislocation or fracture; a joint injury in which some of the fibers of a supporting ligament are ruptured but the continuity of the ligament remains intact. A strain is an overstretching or overexertion of some part of the musculature."
"S20"|"Definition"|"Damage inflicted on the surface or shallow tissues of the thoraxas the direct or indirect result of an external force, with or without disruption of structural continuity."
"S22.2"|"Definition"|"Breaks of the sternum bone"
"S22.3"|"Definition"|"Break of any one or more of the rib bones"
"S30"|"Definition"|"Damage inflicted on the surface or shallow tissues of the abdomen, lower back and pelvis as the direct or indirect result of an external force, with or without disruption of structural continuity."
"S32"|"Definition"|"Broken bone in the lumbar spine or pelvis"
"S33.5"|"Definition"|"A collective term for muscle and ligament injuries of the tissues associated with the lumbar spine without dislocation or fracture; a joint injury in which some of the fibers of a supporting ligament are ruptured but the continuity of the ligament remains intact. A strain is an overstretching or overexertion of some part of the musculature."
"S33.7"|"Definition"|"A collective term for muscle and ligament injuries of other, unspecified tissues associated with the lumbar spine and pelvis without dislocation or fracture; a joint injury in which some of the fibers of a supporting ligament are ruptured but the continuity of the ligament remains intact. A strain is an overstretching or overexertion of some part of the musculature."
"S36.1"|"Definition"|"Damage inflicted on the liver or gallbladder as the direct or indirect result of an external force, with or without disruption of structural continuity."
"S42.0"|"Definition"|"A break in one or both of the clavicles"
"S42.1"|"Definition"|"A break in one or both of the scapulae"
"S42.2"|"Definition"|"A break located within the proximal 50% of the humerus"
"S43.0"|"Definition"|"Displacement of the humerus from the scapula."
"S43.4"|"Definition"|"A collective term for muscle and ligament injuries of the tissues associated with the shoulder joint without dislocation or fracture; a joint injury in which some of the fibers of a supporting ligament are ruptured but the continuity of the ligament remains intact. A strain is an overstretching or overexertion of some part of the musculature."
"S52"|"Definition"|"A break in one or both of the radius and/or ulna"
"S53"|"Definition"|"A collective term for muscle and ligament injuries of the tissues associated with, or displacement of the bones of, the elbow."
"S53.4"|"Definition"|"A collective term for muscle and ligament injuries of the tissues associated with the elbow without dislocation or fracture; a joint injury in which some of the fibers of a supporting ligament are ruptured but the continuity of the ligament remains intact. A strain is an overstretching or overexertion of some part of the musculature."
"S62"|"Definition"|"A break in one of the bones of the wrist or hand"
"S62.1"|"Definition"|"A break in one or more of the carpal bones of the wrist"
"S62.2"|"Definition"|"A break in the first metacarpal bone, that which is part of the thumb"
"S62.6"|"Definition"|"A break in one or more of the phalanges"
"S63.0"|"Definition"|"Displacement of one or more of the bones of the wrist"
"S63.1"|"Definition"|"Displacement of one or more of the phalanges"
"S63.5"|"Definition"|"A collective term for muscle and ligament injuries of the tissues associated with the wrist without dislocation or fracture; a joint injury in which some of the fibers of a supporting ligament are ruptured but the continuity of the ligament remains intact. A strain is an overstretching or overexertion of some part of the musculature."
"S72"|"Definition"|"A break in the femur, longest and largest bone of the skeleton, situated between the hip and the knee"
"S73"|"Definition"|"A collective term for muscle and ligament injuries of the tissues associated with, or displacement of the bones of, the hip."
"S73.1"|"Definition"|"A collective term for muscle and ligament injuries of the tissues associated with the hip without dislocation or fracture; a joint injury in which some of the fibers of a supporting ligament are ruptured but the continuity of the ligament remains intact. A strain is an overstretching or overexertion of some part of the musculature."
"S82.0"|"Definition"|"A break in the patellar bone (kneecap)"
"S82.1"|"Definition"|"A break located within the proximal 50% of the tibia"
"S82.5"|"Definition"|"A fracture of the medial malleolus, the bony landmark located on the distal end of the tibia"
"S83.0"|"Definition"|"Displacement of the patella from the femoral groove."
"S83.6"|"Definition"|"A collective term for muscle and ligament injuries of other and unspecified tissues associated with the knee without dislocation or fracture; a joint injury in which some of the fibers of a supporting ligament are ruptured but the continuity of the ligament remains intact. A strain is an overstretching or overexertion of some part of the musculature."
"S92"|"Definition"|"A break in one or more of the phalanges or metatarsals of the foot."
"S92.2"|"Definition"|"A break in one or more of the tarsal bones of the ankle"
"S92.3"|"Definition"|"A break in one or more of the metatarsal bones of the foot"
"S93.0"|"Definition"|"Displacement of one or more bones of the ankle, including the tarsals"
"S93.1"|"Definition"|"Displacement of one or more of the phalanges of the foot"
"S96"|"Definition"|"Damage inflicted on the muscular or tendinous tissues of the ankle or foot as the direct or indirect result of an external force, with or without disruption of structural continuity."
"T12.0"|"Definition"|"The condition refers to the fracture of lower limbs in which the position is not specified."
"T12.1"|"Definition"|"The condition refers to the fracture of lower limbs in which the position is not specified."
"T14"|"Definition"|"Damage inflicted on the body in an unspecified area as the direct or indirect result of an external force, with or without disruption of structural continuity."
"T16"|"Definition"|"Objects that inadvertently enter the ear from the environment."
"T17.2"|"Definition"|"Objects that inadvertently enter the pharynx from the environment."
"T20"|"Definition"|"Injury to the tissues of the head and neck caused by contact with, for example, heat, steam, chemicals, or electricity."
"T33"|"Definition"|"Damage to surface tissues as the result of low environmental temperatures."
"T33.0"|"Definition"|"Damage to surface tissues of the head as the result of low environmental temperatures."
"T36"|"Definition"|"A condition or physical state produced by the ingestion, injection or inhalation of, or exposure to antibiotics which may target / effect the entire body."
"T88.5"|"Definition"|"Any other complication associated with the administration of anaesthesia"
"W54"|"Definition"|"This term refers to injury from dog bite or attack, including physical damage and infection."
"W59"|"Definition"|"This term refers to injury from reptile bite or attack, including physical damage and infection."
