Id	Internal ID	Title	IsInICD10	MigrateContentToParent	Parent	Internal ID Parent
http://id.who.int/icd/entity/28191127	http://who.int/icd#10547_378b7cb7_5b17_422d_b68b_e793f5e48664	"Bile acid synthesis defect, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/376760373	http://who.int/icd#E73.9	"Lactose intolerance, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1026224967	http://who.int/icd#E73
http://id.who.int/icd/entity/1818843558	http://who.int/icd#5940_e9c55f4e_825c_45d7_ba2c_0fdc673d688a	"Constitutional megaloblastic anaemia due to vitamin B12 metabolism disorder, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1450708115	http://who.int/icd#15708_b047675b_e7d6_403d_8ca9_f59ab5570ff4	"Fluid overload, unspecified"	NewInICD11	TRUE	http://id.who.int/icd/entity/1002499710	http://who.int/icd#E87.7
http://id.who.int/icd/entity/1635838740	http://who.int/icd#9559_07368d94_d861_421b_b2a0_264c49b96108	Metabolic acidosis unspecified	NewInICD11	FALSE		
http://id.who.int/icd/entity/180987807	http://who.int/icd#9592_07368d94_d861_421b_b2a0_264c49b96108	Respiratory acidosis unspecified	NewInICD11	FALSE		
http://id.who.int/icd/entity/137741677	http://who.int/icd#9636_07368d94_d861_421b_b2a0_264c49b96108	"Metabolic alkalosis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1580185956	http://who.int/icd#9669_07368d94_d861_421b_b2a0_264c49b96108	"Respiratory alkalosis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/801281556	http://who.int/icd#3600_98ae51f9_6af8_41ef_b732_06c5fb864693	"Cardiac heredofamilial amyloidosis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/193169630	http://who.int/icd#3756_98ae51f9_6af8_41ef_b732_06c5fb864693	"Cerebral heredofamilial amyloidosis angiopathy, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/315948052	http://who.int/icd#4344_712a6f06_71f2_48d0_919c_2b3cb8b7172d	"Glomerular disorders in heredofamilial amyloidosis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/23576374	http://who.int/icd#E01.2	"Iodine-deficiency-related (endemic) goitre, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1357352994	http://who.int/icd#E01
http://id.who.int/icd/entity/1714553252	http://who.int/icd#E03.9	"Hypothyroidism, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1090587977	http://who.int/icd#E03
http://id.who.int/icd/entity/1565225186	http://who.int/icd#E04.9	"Nontoxic goitre, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/854564573	http://who.int/icd#E04
http://id.who.int/icd/entity/1077155933	http://who.int/icd#E06.9	"Thyroiditis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/587793334	http://who.int/icd#E06
http://id.who.int/icd/entity/1556926686	http://who.int/icd#E07.9	"Disorder of thyroid, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1178783268	http://who.int/icd#E07
http://id.who.int/icd/entity/1739956636	http://who.int/icd#E00.9	"Congenital iodine-deficiency syndrome, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/900488632	http://who.int/icd#E00
http://id.who.int/icd/entity/1715820899	http://who.int/icd#1320_588c79f3_df65_43e0_903d_add110bf20de	Unspecified diabetes mellitus with coma unspecified	NewInICD11	FALSE		
http://id.who.int/icd/entity/1532124591	http://who.int/icd#600_588c79f3_df65_43e0_903d_add110bf20de	"Type 2 diabetes mellitus with coma, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/632400809	http://who.int/icd#135_588c79f3_df65_43e0_903d_add110bf20de	"Immune-related Type 1 diabetes mellitus with coma, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/377279335	http://who.int/icd#45_588c79f3_df65_43e0_903d_add110bf20de	"Idiopathic Type 1 diabetes mellitus with coma, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1029429979	http://who.int/icd#O24.3	"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/704965957	http://who.int/icd#E16.2	"Hypoglycaemia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1959545775	http://who.int/icd#E16
http://id.who.int/icd/entity/1345207148	http://who.int/icd#E16.9	"Disorder of pancreatic internal secretion, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1959545775	http://who.int/icd#E16
http://id.who.int/icd/entity/1142437058	http://who.int/icd#E21.3	"Hyperparathyroidism, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/9633776	http://who.int/icd#E21
http://id.who.int/icd/entity/1579458326	http://who.int/icd#E23.7	"Disorder of pituitary gland, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/292840069	http://who.int/icd#E23
http://id.who.int/icd/entity/1636302337	http://who.int/icd#E25.9	"Adrenogenital disorder, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/131153029	http://who.int/icd#E25
http://id.who.int/icd/entity/1645144823	http://who.int/icd#E78.9	"Disorder of lipoprotein metabolism, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1191191920	http://who.int/icd#E78
http://id.who.int/icd/entity/1808445258	http://who.int/icd#E78.5	"Hyperlipidaemia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/2023062398	http://who.int/icd#6160_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd
http://id.who.int/icd/entity/454140859	http://who.int/icd#E61.9	"Deficiency of nutrient element, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/2064197173	http://who.int/icd#E61
http://id.who.int/icd/entity/935792233	http://who.int/icd#E50.9	"Vitamin A deficiency, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/435342452	http://who.int/icd#E50
http://id.who.int/icd/entity/1191587871	http://who.int/icd#E1A.40	"Diabetes mellitus due to underlying condition with diabetic neuropathy, unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/1999131980	http://who.int/icd#E1B.40	"Drug or chemical induced diabetes mellitus with neurological complications with diabetic neuropathy, unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/783069291	http://who.int/icd#E11.40	"Type 2 diabetes mellitus with diabetic neuropathy, unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/1052152666	http://who.int/icd#E10.40	"Type 1 diabetes mellitus with diabetic neuropathy, unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/2128486302	http://who.int/icd#E14.40	"Unspecified diabetes mellitus with diabetic neuropathy, unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/141139565	http://who.int/icd#I51.9	"Heart disease, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/867856996	http://who.int/icd#I51
http://id.who.int/icd/entity/1962969903	http://who.int/icd#I51.6	"Cardiovascular disease, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/867856996	http://who.int/icd#I51
http://id.who.int/icd/entity/1959631948	http://who.int/icd#I30.9	"Acute pericarditis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/2099186145	http://who.int/icd#I30
http://id.who.int/icd/entity/1748325579	http://who.int/icd#I31.9	"Disease of pericardium, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/408208501	http://who.int/icd#I31
http://id.who.int/icd/entity/1967799412	http://who.int/icd#I33.9	"Acute endocarditis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/162683166	http://who.int/icd#I33
http://id.who.int/icd/entity/587910174	http://who.int/icd#I46.9	"Cardiac arrest, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/395422191	http://who.int/icd#I46
http://id.who.int/icd/entity/435428708	http://who.int/icd#I42.9	"Cardiomyopathy, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/282225286	http://who.int/icd#I42
http://id.who.int/icd/entity/1388868884	http://who.int/icd#I89.9	"Noninfective disorder of lymphatic vessels and lymph nodes, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1025888387	http://who.int/icd#I89
http://id.who.int/icd/entity/1311817107	http://who.int/icd#I88.9	"Nonspecific lymphadenitis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1483611415	http://who.int/icd#I88
http://id.who.int/icd/entity/1478177176	http://who.int/icd#I01.9	"Acute rheumatic heart disease, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/535094176	http://who.int/icd#I01
http://id.who.int/icd/entity/593565106	http://who.int/icd#I09.1	"Rheumatic diseases of endocardium, valve unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/291726710	http://who.int/icd#I09
http://id.who.int/icd/entity/770085732	http://who.int/icd#I09.9	"Rheumatic heart disease, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/291726710	http://who.int/icd#I09
http://id.who.int/icd/entity/2094073160	http://who.int/icd#6900_712a6f06_71f2_48d0_919c_2b3cb8b7172d	"Polyneuropathy in disorders of parathyroid gland, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1002213182	http://who.int/icd#3990_588c79f3_df65_43e0_903d_add110bf20de	Encephalitis unspecified	NewInICD11	FALSE		
http://id.who.int/icd/entity/50405864	http://who.int/icd#4005_588c79f3_df65_43e0_903d_add110bf20de	Myelitis unspecified	NewInICD11	FALSE		
http://id.who.int/icd/entity/562230157	http://who.int/icd#4020_588c79f3_df65_43e0_903d_add110bf20de	Encephalomyelitis unspecified	NewInICD11	FALSE		
http://id.who.int/icd/entity/227933248	http://who.int/icd#G06.2	"Intramedullary, extradural and subdural abscess, granuloma, or cyst unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1047948041	http://who.int/icd#G06
http://id.who.int/icd/entity/911214317	http://who.int/icd#G45.9	"Transient cerebral ischaemic attack, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/826335789	http://who.int/icd#G45
http://id.who.int/icd/entity/1016300973	http://who.int/icd#G91.3	"Post-traumatic hydrocephalus, unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/603102738	http://who.int/icd#G91.9	"Hydrocephalus, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/907740529	http://who.int/icd#G91
http://id.who.int/icd/entity/1375895174	http://who.int/icd#G93.4	"Encephalopathy, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/670930970	http://who.int/icd#G93
http://id.who.int/icd/entity/1049491119	http://who.int/icd#G93.9	"Disorder of brain, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/670930970	http://who.int/icd#G93
http://id.who.int/icd/entity/1663473991	http://who.int/icd#G95.2	"Cord compression, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/827901468	http://who.int/icd#G95
http://id.who.int/icd/entity/420237168	http://who.int/icd#G95.9	"Disease of spinal cord, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/827901468	http://who.int/icd#G95
http://id.who.int/icd/entity/411823952	http://who.int/icd#G96.9	"Disorder of central nervous system, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1173722853	http://who.int/icd#G96
http://id.who.int/icd/entity/74655697	http://who.int/icd#G97.9	"Postprocedural disorder of nervous system, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/549346161	http://who.int/icd#G97
http://id.who.int/icd/entity/2095595012	http://who.int/icd#G31.9	"Degenerative disease of nervous system, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1244192586	http://who.int/icd#G31
http://id.who.int/icd/entity/1611724421	http://who.int/icd#G30.9	"Alzheimer disease, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/795022044	http://who.int/icd#G30
http://id.who.int/icd/entity/1533642693	http://who.int/icd#G37.9	"Demyelinating disease of central nervous system, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1552777544	http://who.int/icd#G37
http://id.who.int/icd/entity/489903262	http://who.int/icd#G52.9	"Cranial nerve disorder, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/359348642	http://who.int/icd#G52
http://id.who.int/icd/entity/481621154	http://who.int/icd#G51.9	"Disorder of facial nerve, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1640393055	http://who.int/icd#G51
http://id.who.int/icd/entity/4996131	http://who.int/icd#G50.9	"Disorder of trigeminal nerve, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/76391627	http://who.int/icd#G50
http://id.who.int/icd/entity/706365916	http://who.int/icd#30888_b047675b_e7d6_403d_8ca9_f59ab5570ff4	"Secondary trigeminal neuralgia, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/667780580	http://who.int/icd#G56.9	"Mononeuropathy of upper limb, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/304675531	http://who.int/icd#G56
http://id.who.int/icd/entity/1974574815	http://who.int/icd#G58.9	"Mononeuropathies, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/168436253	http://who.int/icd#G58
http://id.who.int/icd/entity/993348963	http://who.int/icd#G57.9	"Mononeuropathy of lower limb, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/2002990943	http://who.int/icd#G57
http://id.who.int/icd/entity/1212533558	http://who.int/icd#G82.2	"Paraplegia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/359865751	http://who.int/icd#G82
http://id.who.int/icd/entity/1001085090	http://who.int/icd#G82.5	"Tetraplegia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/359865751	http://who.int/icd#G82
http://id.who.int/icd/entity/781702560	http://who.int/icd#G83.9	"Paralytic syndrome, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1882771459	http://who.int/icd#G83
http://id.who.int/icd/entity/838258211	http://who.int/icd#G83.3	"Monoplegia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1882771459	http://who.int/icd#G83
http://id.who.int/icd/entity/66832083	http://who.int/icd#31218_b047675b_e7d6_403d_8ca9_f59ab5570ff4	Headache unspecified	NewInICD11	FALSE		
http://id.who.int/icd/entity/96433762	http://who.int/icd#14745_fba2e671_3f12_4bbe_b446_34f816e9708a	"Neoplasms of uncertain behaviour of brain, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1899251639	http://who.int/icd#14805_fba2e671_3f12_4bbe_b446_34f816e9708a	"Neoplasms of uncertain behaviour of central nervous system, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/686530098	http://who.int/icd#15615_fba2e671_3f12_4bbe_b446_34f816e9708a	"Neoplasms of unknown behaviour of brain, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/642023867	http://who.int/icd#15675_fba2e671_3f12_4bbe_b446_34f816e9708a	"Neoplasms of unknown behaviour of central nervous system, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/643120404	http://who.int/icd#6210_fba2e671_3f12_4bbe_b446_34f816e9708a	"Malignant neuroepitheliomatous neoplasms of peripheral nerves of trunk, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1787473211	http://who.int/icd#D09.9	"Carcinoma in situ, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1117314677	http://who.int/icd#D09
http://id.who.int/icd/entity/629792441	http://who.int/icd#D05.9	"Carcinoma in situ of breast, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1264360394	http://who.int/icd#D05
http://id.who.int/icd/entity/604929671	http://who.int/icd#D06.9	"Carcinoma in situ of cervix uteri, cervix, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1072810807	http://who.int/icd#D06
http://id.who.int/icd/entity/527896519	http://who.int/icd#D01.9	"Carcinoma in situ of digestive organ, unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/1754132805	http://who.int/icd#3000_fba2e671_3f12_4bbe_b446_34f816e9708a	"Osseous sarcomas of overlapping lesion of bone and articular cartilage, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/856126209	http://who.int/icd#S06.519	Chronic epidural haemorrhage : coma duration unspecified	IsInICD10	FALSE		
http://id.who.int/icd/entity/1690450714	http://who.int/icd#S06.509	Acute epidural haemorrhage : coma duration unspecified	IsInICD10	FALSE		
http://id.who.int/icd/entity/847303487	http://who.int/icd#S06.619	Chronic subdural haemorrhage (traumatic) : coma duration unspecified	IsInICD10	FALSE		
http://id.who.int/icd/entity/1699060518	http://who.int/icd#S06.609	Acute subdural haemorrhage (traumatic) : coma duration unspecified	IsInICD10	FALSE		
http://id.who.int/icd/entity/789607840	http://who.int/icd#G80.9	"Cerebral palsy, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/76906748	http://who.int/icd#G80
http://id.who.int/icd/entity/1057642129	http://who.int/icd#G90.9	"Disorder of autonomic nervous system, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1397803237	http://who.int/icd#G90
http://id.who.int/icd/entity/892475404	http://who.int/icd#K65.9	"Peritonitis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/775356003	http://who.int/icd#K65
http://id.who.int/icd/entity/884324404	http://who.int/icd#K66.9	"Disorder of peritoneum, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1520152220	http://who.int/icd#K66
http://id.who.int/icd/entity/1405780454	http://who.int/icd#4180_07368d94_d861_421b_b2a0_264c49b96108	"Fibrosis and cirrhosis of liver, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/534178373	http://who.int/icd#K71.9	"Drug-induced and toxic liver disease, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/2125493521	http://who.int/icd#K71
http://id.who.int/icd/entity/623393595	http://who.int/icd#K75.9	"Inflammatory liver disease, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/2046015098	http://who.int/icd#K75
http://id.who.int/icd/entity/508643963	http://who.int/icd#K72.9	"Hepatic failure, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/2046015098	http://who.int/icd#K75
http://id.who.int/icd/entity/745688437	http://who.int/icd#5643_07368d94_d861_421b_b2a0_264c49b96108	"Acute and subacute hepatic failure, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/437268615	http://who.int/icd#33143_b047675b_e7d6_403d_8ca9_f59ab5570ff4	"Portal hypertension, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/615488261	http://who.int/icd#K76.9	"Liver disease, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/224323205	http://who.int/icd#K76
http://id.who.int/icd/entity/1806161469	http://who.int/icd#2222_07368d94_d861_421b_b2a0_264c49b96108	"Neonatal intrahepatic cholestasis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/12164924	http://who.int/icd#E80.7	"Disorder of bilirubin metabolism and excretion, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/574814968	http://who.int/icd#1309_2985fd4a_87e8_4e76_ac83_2a5b74c14300
http://id.who.int/icd/entity/654579961	http://who.int/icd#5568_599a597b_6a33_44a6_bf97_915e75834e46	"Metabolic liver disease, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1683485238	http://who.int/icd#1320_8984f767_a0e4_4b83_87af_9c52b2e15291	"Metabolic and transporter liver disease, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1458840865	http://who.int/icd#4081_07368d94_d861_421b_b2a0_264c49b96108	"Infectious disease of liver, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/476599288	http://who.int/icd#420_890e173e_8bc7_44a1_9345_a738531fdd8e	"Primary midline abdominal wall hernia, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/918228220	http://who.int/icd#K38.9	"Disease of appendix, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1860691848	http://who.int/icd#K38
http://id.who.int/icd/entity/10798741	http://who.int/icd#K91.9	"Postprocedural disorder of digestive system, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/2031646451	http://who.int/icd#K91
http://id.who.int/icd/entity/1668474978	http://who.int/icd#K10.9	"Disease of jaws, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/806686356	http://who.int/icd#K10
http://id.who.int/icd/entity/1424585362	http://who.int/icd#K06.9	"Disorder of gingival and edentulous alveolar ridge, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1903499403	http://who.int/icd#K06
http://id.who.int/icd/entity/1209121299	http://who.int/icd#K07.9	"Dentofacial anomaly, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/339662111	http://who.int/icd#K07
http://id.who.int/icd/entity/614347322	http://who.int/icd#K07.4	"Malocclusion, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/339662111	http://who.int/icd#K07
http://id.who.int/icd/entity/610739820	http://who.int/icd#K07.09	"Anomaly of jaw size, unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/110455215	http://who.int/icd#K08.9	"Disorder of teeth and supporting structures, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1767358557	http://who.int/icd#K08
http://id.who.int/icd/entity/443392304	http://who.int/icd#K09.9	"Cyst of oral and facial-neck region, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/203165129	http://who.int/icd#K09
http://id.who.int/icd/entity/1936247635	http://who.int/icd#K00.9	"Disorder of tooth development, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1741702795	http://who.int/icd#K00
http://id.who.int/icd/entity/671598576	http://who.int/icd#K05.6	"Periodontal disease, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/98060404	http://who.int/icd#K05
http://id.who.int/icd/entity/1847043052	http://who.int/icd#K02.9	"Dental caries, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1983306720	http://who.int/icd#K02
http://id.who.int/icd/entity/2064232580	http://who.int/icd#K92.2	"Gastrointestinal haemorrhage, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/2004620471	http://who.int/icd#5698_b047675b_e7d6_403d_8ca9_f59ab5570ff4
http://id.who.int/icd/entity/513063531	http://who.int/icd#2556_2780462e_2372_4ebc_a671_bf8ffd1008f6	"Fungal enteritis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1802210959	http://who.int/icd#4994_b047675b_e7d6_403d_8ca9_f59ab5570ff4	"Infectious enteritis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1108907302	http://who.int/icd#15049_378b7cb7_5b17_422d_b68b_e793f5e48664	"Protozoal enteritis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/147294204	http://who.int/icd#23320_b047675b_e7d6_403d_8ca9_f59ab5570ff4	"Crohn disease of large intestine, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1195416607	http://who.int/icd#P78.9	"Perinatal digestive system disorder, unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/356288292	http://who.int/icd#P76.9	"Intestinal obstruction of newborn, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1830837825	http://who.int/icd#P76
http://id.who.int/icd/entity/475794966	http://who.int/icd#K90.9	"Intestinal malabsorption, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1526938195	http://who.int/icd#720_d4765700_5765_4591_9aab_337c39ce9c2a
http://id.who.int/icd/entity/1720891428	http://who.int/icd#1020_599a597b_6a33_44a6_bf97_915e75834e46	"Divertiuclar disease, site unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1300560966	http://who.int/icd#435_378b7cb7_5b17_422d_b68b_e793f5e48664	"Bacterial colonic infection, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1107883644	http://who.int/icd#660_378b7cb7_5b17_422d_b68b_e793f5e48664	"Viral colitis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1317889470	http://who.int/icd#750_378b7cb7_5b17_422d_b68b_e793f5e48664	"Fungal colitis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/402555205	http://who.int/icd#15064_378b7cb7_5b17_422d_b68b_e793f5e48664	"Protozoal colitis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1071819815	http://who.int/icd#K51.9	"Ulcerative colitis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/784669405	http://who.int/icd#K51
http://id.who.int/icd/entity/2118225716	http://who.int/icd#C18.9	"Neoplasm: Colon, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/287779128	http://who.int/icd#2244_599a597b_6a33_44a6_bf97_915e75834e46
http://id.who.int/icd/entity/436048175	http://who.int/icd#24409_b047675b_e7d6_403d_8ca9_f59ab5570ff4	"Polyp of large intestine, histology unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1285999456	http://who.int/icd#C21.0	"Neoplasm: Anus, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1287670106	http://who.int/icd#2640_599a597b_6a33_44a6_bf97_915e75834e46
http://id.who.int/icd/entity/1763629020	http://who.int/icd#K60.2	"Anal fissure, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/801035247	http://who.int/icd#18755_b047675b_e7d6_403d_8ca9_f59ab5570ff4
http://id.who.int/icd/entity/239823178	http://who.int/icd#K62.9	"Haemorrhoids, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1574465015	http://who.int/icd#K62
http://id.who.int/icd/entity/2126043423	http://who.int/icd#96_2780462e_2372_4ebc_a671_bf8ffd1008f6	"Vascular disease of anus and anal canal, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/782888802	http://who.int/icd#12177_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Oesophageal varices, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1007547172	http://who.int/icd#3586_f9f63c92_5923_40a4_94f9_47474a47b1c7	"Intrahepatic cholangitis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1430772669	http://who.int/icd#6216_599a597b_6a33_44a6_bf97_915e75834e46	"Malignant neoplasm of gallbladder and bile ducts, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/415502360	http://who.int/icd#O20.9	"Haemorrhage in early pregnancy, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/224131129	http://who.int/icd#O20
http://id.who.int/icd/entity/96172199	http://who.int/icd#O22.9	"Venous complication in pregnancy, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/482174292	http://who.int/icd#O22
http://id.who.int/icd/entity/1908505189	http://who.int/icd#O29.9	"Complication of anaesthesia during pregnancy, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1721217915	http://who.int/icd#O29
http://id.who.int/icd/entity/2099274100	http://who.int/icd#O84.9	"Multiple delivery, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1982587243	http://who.int/icd#O84
http://id.who.int/icd/entity/1520556211	http://who.int/icd#O82.9	"Delivery by caesarean section, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1619967851	http://who.int/icd#O82
http://id.who.int/icd/entity/1180241970	http://who.int/icd#O83.9	"Assisted single delivery, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/96826111	http://who.int/icd#O83
http://id.who.int/icd/entity/1205776398	http://who.int/icd#O80.9	"Single spontaneous delivery, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1902649856	http://who.int/icd#O80
http://id.who.int/icd/entity/303342645	http://who.int/icd#O14.9	"Pre-eclampsia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/229121159	http://who.int/icd#O14
